089,094,240,253,256,259,268,289,480,543,736,737,738,754,808,842,845,846,876,879,item_cd,store_cd,îÑâø,ì˙ït,î≠íçéc,à⁄ëóíÜ,ëçç›å…ó ,îÃîÑâ¬î\ç›å…
,1.0,,,,,1.0,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-11,6.0,0.0,9.0,3.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-12,3.0,0.0,10.0,7.0
,,,,,,1.0,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-13,3.0,0.0,9.0,6.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-14,3.0,0.0,11.0,8.0
,1.0,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-15,2.0,0.0,10.0,8.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-16,0.0,0.0,9.0,9.0
,2.0,,,,,,,,,,,,,,1.0,,,,,4547597800850,861,3445.0,2018-06-17,0.0,0.0,7.0,7.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-18,3.0,0.0,10.0,7.0
,4.0,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-19,3.0,0.0,6.0,3.0
,,,,,,1.0,,,,,,,,,1.0,,,,,4547597800850,861,3445.0,2018-06-20,4.0,0.0,8.0,4.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-21,6.0,0.0,10.0,4.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-22,2.0,0.0,10.0,8.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-23,0.0,0.0,10.0,10.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-24,0.0,0.0,10.0,10.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-25,1.0,0.0,11.0,10.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-26,2.0,0.0,12.0,10.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-27,1.0,0.0,12.0,11.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-28,1.0,0.0,12.0,11.0
,,,,,,,,,,,,,,,1.0,,,,,4547597800850,861,3445.0,2018-06-29,1.0,0.0,11.0,10.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-06-30,1.0,0.0,11.0,10.0
,1.0,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-01,1.0,0.0,10.0,9.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-02,1.0,0.0,10.0,9.0
,7.0,,,,,,,,,,,,,,,,,,1.0,4547597800850,861,3445.0,2018-07-03,0.0,0.0,2.0,2.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-04,6.0,0.0,8.0,2.0
,3.0,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-05,7.0,0.0,9.0,2.0
,3.0,,,,,,,,,,,,,,1.0,,,,,4547597800850,861,3445.0,2018-07-06,2.0,0.0,9.0,7.0
,1.0,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-07,1.0,0.0,8.0,7.0
,1.0,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-08,2.0,0.0,8.0,6.0
,,,,,,,,,,,,,,,,,,,1.0,4547597800850,861,3445.0,2018-07-09,17.0,0.0,22.0,5.0
,3.0,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-10,15.0,0.0,19.0,4.0
,5.0,,,,,,,,,,,,,,,,,,2.0,4547597800850,861,3445.0,2018-07-11,14.0,0.0,16.0,2.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-12,14.0,0.0,16.0,2.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-13,0.0,0.0,16.0,16.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-14,0.0,0.0,16.0,16.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-15,0.0,0.0,16.0,16.0
,,,,,,,,,,,,,,,1.0,,,,,4547597800850,861,3445.0,2018-07-16,0.0,0.0,15.0,15.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-17,10.0,0.0,24.0,14.0
,2.0,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-18,10.0,0.0,23.0,13.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-19,10.0,0.0,23.0,13.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-20,0.0,0.0,23.0,23.0
,,,,,,,,,,,,,,,1.0,,,,,4547597800850,861,3445.0,2018-07-21,0.0,0.0,22.0,22.0
,,,,,,,,,,,,,,,1.0,,,,,4547597800850,861,3445.0,2018-07-22,0.0,0.0,21.0,21.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-23,0.0,0.0,21.0,21.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-24,0.0,0.0,21.0,21.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-25,0.0,0.0,21.0,21.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-26,0.0,0.0,20.0,20.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-27,0.0,0.0,20.0,20.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-28,0.0,0.0,20.0,20.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-29,0.0,0.0,20.0,20.0
,,,,,,,,,,,,,,,,,,,,4547597800850,861,3445.0,2018-07-30,0.0,0.0,20.0,20.0
,,,,,,,,,,,,,,,1.0,,,,,4547597800850,861,3445.0,2018-07-31,0.0,0.0,19.0,19.0
